attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm,lip_gap_norm_rollmean5,lip_gap_norm_rollstd5,lip_gap_norm_delta,mouth_height_norm_rollmean5,mouth_height_norm_rollstd5,mouth_height_norm_delta,round_ratio_rollmean5,round_ratio_rollstd5,round_ratio_delta
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450260.844534,11,0.03734162166201807,0.38806908532612294,2.5768607647775568,0.03691603211946902,0.00042558954254905135,0.0034366360314852518,0.037047492427066474,0.00024391601695056297,0.00042558954254905135,0.3832954464452636,0.0035170804601902523,0.0034366360314852518,2.60912903661918,0.023912052146664614,-0.023023883108653997
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450260.885786,12,0.03944234837161735,0.394506250807926,2.534814082038137,0.03734162166201807,0.0021007267095992793,0.006437165481803064,0.03755843104062824,0.0010773202690399584,0.0021007267095992793,0.38632853944147894,0.005327380878217917,0.006437165481803064,2.588861437863144,0.035446209182383476,-0.042046682739419694
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450260.928103,13,0.044671173225885485,0.40747994644274815,2.4541084996449074,0.03944234837161735,0.005228824854268135,0.012973695634822147,0.039130062473319537,0.0032529911985523046,0.005228824854268135,0.3917536163273348,0.0097218859258651,0.012973695634822147,2.5538579736577254,0.06212217052947934,-0.08070558239322967
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450260.9688401,14,0.06939857328278995,0.4576984484395437,2.1848446360466256,0.044671173225885485,0.024727400056904464,0.05021850199679556,0.04555394973235598,0.013681675617744629,0.024727400056904464,0.40647723606219566,0.02993316403219285,0.05021850199679556,2.470102526078688,0.1688610218883777,-0.2692638635982818
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.0124002,15,0.08587445382496771,0.4818847040887119,2.0751851874839886,0.06939857328278995,0.01647588054217776,0.02418625564916821,0.05534563407345572,0.021333641328037268,0.01647588054217776,0.4259276870210106,0.04153753889151456,0.02418625564916821,2.365162633998243,0.22254807305688437,-0.10965944856263699
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.0533118,16,0.09152900601293339,0.4877002535917231,2.050439778604559,0.08587445382496771,0.005654552187965678,0.005815549503011164,0.06618311094363878,0.023549598864386064,0.005654552187965678,0.4458539206741306,0.04271642210293262,0.005815549503011164,2.2598784367636435,0.22187899037558578,-0.024745408879429664
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.0949578,17,0.09167206556783,0.4862557032917806,2.0565311485918842,0.09152900601293339,0.0001430595548966157,-0.0014445502999425042,0.07662905438288131,0.020045973285896843,0.0001430595548966157,0.4642038111709015,0.033951801501839865,-0.0014445502999425042,2.164221850074393,0.17097568771573382,0.00609136998732529
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.135995,18,0.08821238894216742,0.48260257348873353,2.072098357808167,0.09167206556783,-0.003459676625662586,-0.0036531298030470505,0.0853372975261377,0.009233961205421038,-0.003459676625662586,0.47922833658009856,0.012279404577925777,-0.0036531298030470505,2.0878198217070447,0.05521970140799847,0.015567209216282851
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.178473,19,0.08522379725958008,0.4776279345500463,2.093679886922985,0.08821238894216742,-0.0029885916825873327,-0.004974638938687215,0.08850234232149572,0.0030391843969556935,-0.0029885916825873327,0.4832142338021991,0.003959906158635151,-0.004974638938687215,2.0695868718823167,0.016994007506350696,0.021581529114818032
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.221613,20,0.07925225568057515,0.47011522480282125,2.1271380870922156,0.08522379725958008,-0.005971541579004938,-0.007512709747225066,0.0871779026926172,0.00516803082557635,-0.005971541579004938,0.480860337945021,0.007156040911623568,-0.007512709747225066,2.079977451803962,0.03120963650670785,0.03345820016923051
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.26249,21,0.07318273147583385,0.46239392025343,2.1626581929362687,0.07925225568057515,-0.0060695242047413,-0.007721304549391239,0.08350864778519732,0.007356115310768973,-0.0060695242047413,0.4757990712773624,0.00963039097098171,-0.007721304549391239,2.102421134670304,0.04284040720117948,0.035520105844053074
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.3023329,22,0.07086727185020827,0.4611399114241059,2.1685392550641964,0.07318273147583385,-0.002315459625625571,-0.001254008829324138,0.07934768904167296,0.007467342853563701,-0.002315459625625571,0.47077591290382736,0.00935904556173017,-0.001254008829324138,2.1248227559647668,0.04212408395351949,0.005881062127927716
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.3441238,23,0.070666478222929,0.46255194951001444,2.161919328324763,0.07086727185020827,-0.00020079362727927486,0.0014120380859085624,0.07583850689782526,0.006289943511885231,-0.00020079362727927486,0.4667657881080836,0.007030737945464386,0.0014120380859085624,2.142786950068086,0.031939340814538066,-0.006619926739433346
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.3858972,24,0.07006639545590689,0.4610982221497664,2.1687353192075336,0.070666478222929,-0.0006000827670221143,-0.0014537273602480139,0.07280702653709063,0.0037926833168189216,-0.0006000827670221143,0.4634598456280276,0.0037819936670098002,-0.0014537273602480139,2.157798036524995,0.01743299023292432,0.006815990882770517
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.4272861,25,0.06986110969089641,0.4611211290258504,2.168627584063579,0.07006639545590689,-0.00020528576501047113,2.290687608397235e-05,0.07092879733915489,0.0013263210131302101,-0.00020528576501047113,0.4616610264726334,0.0007434171112448278,2.290687608397235e-05,2.166095935919268,0.003485954773351367,-0.00010773514395445716
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.464695,26,0.06996434660796132,0.46098022740091044,2.1692904392845223,0.06986110969089641,0.00010323691706490279,-0.00014090162493995972,0.07028512036558039,0.0004513467647900612,0.00010323691706490279,0.46137828790212954,0.0006590380472784095,-0.00014090162493995972,2.1674223851889187,0.0030901844336575614,0.0006628552209431149
5319e9ea-71cc-46e8-8011-f52991fe282a,A,UH,1761450261.5111651,27,0.0693265666315747,0.458999096397678,2.1786535264409266,0.06996434660796132,-0.0006377799763866154,-0.001981131003232439,0.06997697932185366,0.00047958993007635924,-0.0006377799763866154,0.46095012489684395,0.001267323524711217,-0.001981131003232439,2.1694452394642645,0.005971356582550909,0.009363087156404326
