attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438614.868754,5,0.20478022725148134,0.5071766212109534,1.9716997159931453,0.20947661892621014,-0.004696391674728795,-0.006829541226204272
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438614.90973,6,0.20539782459530945,0.5061423830672794,1.975728635764285,0.20478022725148134,0.0006175973438281024,-0.0010342381436739823
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438614.952127,7,0.20448890945166737,0.5083362112868656,1.967201977345811,0.20539782459530945,-0.0009089151436420806,0.002193828219586136
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438614.988354,8,0.2042938170956589,0.5083664049743576,1.9670851382290708,0.20448890945166737,-0.00019509235600848052,3.019368749201945e-05
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.0318189,9,0.20540495988745955,0.5100757755763613,1.9604930245315957,0.2042938170956589,0.0011111427918006622,0.0017093706020037125
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.071672,10,0.20495973557614092,0.5108843536779504,1.957390146714841,0.20540495988745955,-0.0004452243113186316,0.0008085781015890747
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.1186352,11,0.2079394438689781,0.5127511812953728,1.9502636687714332,0.20495973557614092,0.0029797082928371965,0.0018668276174224063
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.159175,12,0.2173265459496403,0.5218443151243574,1.9162803369079464,0.2079394438689781,0.00938710208066218,0.009093133828984579
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.2013621,13,0.23771140969539636,0.5463658901886549,1.8302753117598713,0.2173265459496403,0.02038486374575607,0.02452157506429753
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.242224,14,0.25943999790509487,0.5719816905136158,1.7483077108675307,0.23771140969539636,0.0217285882096985,0.025615800324960913
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.2838988,15,0.27421621545252234,0.5916019892921581,1.6903256211096978,0.25943999790509487,0.014776217547427473,0.019620298778542322
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.328821,16,0.2774128236027828,0.6031368148160868,1.6579986089970777,0.27421621545252234,0.0031966081502604604,0.011534825523928705
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.368828,17,0.277708491394426,0.6059318997070193,1.6503504774769586,0.2774128236027828,0.0002956677916431949,0.0027950848909324977
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.409055,18,0.2777073675170794,0.6090804275902555,1.641819297914998,0.277708491394426,-1.123877346576041e-06,0.003148527883236163
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.450247,19,0.2735010254953613,0.6011511830125672,1.6634750596159016,0.2777073675170794,-0.004206342021718101,-0.007929244577688288
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.4930801,20,0.27641603488061334,0.605767572383992,1.6507981701042702,0.2735010254953613,0.002915009385252021,0.004616389371424834
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.537267,21,0.26767107240793475,0.6005946467691966,1.6650165055238852,0.27641603488061334,-0.008744962472678586,-0.005172925614795432
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.578319,22,0.2529827846419915,0.5878541130025251,1.7011023277397816,0.26767107240793475,-0.014688287765943275,-0.012740533766671502
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.619142,23,0.2531290706934202,0.5887581089281303,1.6984904069016737,0.2529827846419915,0.00014628605142874562,0.0009039959256051944
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.666682,24,0.25764496658302877,0.5898656134919332,1.6953013993816672,0.2531290706934202,0.0045158958896085455,0.0011075045638029302
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.704908,25,0.2547259885954769,0.5823811821852175,1.7170884475487143,0.25764496658302877,-0.002918977987551863,-0.007484431306715722
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.740402,26,0.24949394462533062,0.566891599490883,1.7640056774488904,0.2547259885954769,-0.005232043970146288,-0.015489582694334536
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.785503,27,0.2486974172365072,0.5659555777232006,1.7669231285305635,0.24949394462533062,-0.0007965273888234092,-0.0009360217676823712
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.829093,28,0.24376829995838759,0.5622142664333368,1.7786812959122456,0.2486974172365072,-0.004929117278119621,-0.003741311289863769
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.869711,29,0.2348627010607681,0.5475624664611348,1.826275651183587,0.24376829995838759,-0.008905598897619493,-0.014651799972202006
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.909801,30,0.23004659127580676,0.5445512763618134,1.8363743570322202,0.2348627010607681,-0.004816109784961331,-0.0030111900993213814
fcd20da0-49fc-4c83-a83f-af7a5beaba26,O,BUT,1761438615.953316,31,0.22334456262451394,0.5362666457640962,1.8647439811871127,0.23004659127580676,-0.006702028651292824,-0.008284630597717224
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.4484649,0,0.2395078908546599,0.5391616281209713,1.8547313974940938,0.2395078908546599,0.0,0.0
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.488676,1,0.2386204287386175,0.5394038722675424,1.8538984449559226,0.2395078908546599,-0.0008874621160424034,0.00024224414657103566
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.531455,2,0.23759597784410305,0.5417041753651106,1.8460260147081131,0.2386204287386175,-0.0010244508945144448,0.002300303097568235
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.5714788,3,0.24011900620114698,0.5422856734003257,1.84404650362537,0.23759597784410305,0.0025230283570439327,0.0005814980352151222
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.6146731,4,0.24026931524259765,0.5403148498886142,1.8507727489002936,0.24011900620114698,0.0001503090414506636,-0.001970823511711517
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.656383,5,0.23929251221671732,0.5384302215309027,1.857250874879812,0.24026931524259765,-0.000976803025880324,-0.0018846283577115264
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.699327,6,0.23786527088108453,0.5375956134786204,1.8601342252949185,0.23929251221671732,-0.001427241335632795,-0.0008346080522823041
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.7387981,7,0.2402932410175113,0.5408594347839552,1.848909227957625,0.23786527088108453,0.0024279701364267603,0.0032638213053347576
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.782277,8,0.24060366860493895,0.5419686487409011,1.8451251789622796,0.2402932410175113,0.0003104275874276641,0.0011092139569459647
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.825941,9,0.23982735199229815,0.542169156446802,1.8444428055510764,0.24060366860493895,-0.0007763166126407983,0.0002005077059008542
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.868861,10,0.2409172365080059,0.542971166121633,1.8417184233609678,0.23982735199229815,0.0010898845157077397,0.0008020096748310168
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.9080381,11,0.24037530617911715,0.543119004052689,1.8412171044248493,0.2409172365080059,-0.0005419303288887456,0.00014783793105599408
a03a0668-e7c2-4ad6-9621-f9422ca9c9a4,O,BUT,1761438617.94903,12,0.2420035864912792,0.5442430923711135,1.8374142254029948,0.24037530617911715,0.001628280312162056,0.0011240883184244765
